Wall time,Step,Value
1550530508.9232216,95321,1.5392646789550781
1550530521.3041553,95377,0.09235519170761108
1550530544.1131182,95480,0.3984794020652771
1550530732.4093087,96301,0.5452598333358765
1550530787.4724102,96535,0.5506573915481567
1550530801.8071666,96600,1.093001127243042
1550530943.380957,97226,0.40822526812553406
1550531028.3828464,97596,1.2065297365188599
1550531072.6162467,97796,0.16499024629592896
1550531114.5164154,97986,0.8563265800476074
1550531167.6238732,98212,0.68793123960495
1550531225.4132426,98474,1.0962004661560059
1550531360.8506155,99055,0.1417403221130371
1550531464.1430902,99506,0.9537111520767212
1550531487.986263,99614,0.519301176071167
1550531547.6416647,99884,0.9136748909950256
1550531710.0648856,100589,0.4707639217376709
1550531769.5622768,100858,0.3099370002746582
1550531782.608738,100917,1.4503371715545654
1550531800.299021,100997,0.2785990834236145
1550531820.2063477,101072,0.8811413049697876
1550531856.0392294,101234,0.8369855880737305
1550531878.3533378,101335,0.545031726360321
1550531914.5425076,101499,0.9213775396347046
1550532011.6554706,101923,0.42860639095306396
1550532016.0785038,101943,0.752895176410675
1550532186.7202008,102685,0.23772817850112915
1550532229.792108,102880,0.34166330099105835
1550532236.647242,102911,0.6731272339820862
1550532248.782167,102966,0.637474775314331
1550532259.6838694,103001,0.61977219581604
1550532261.8973343,103011,0.4771168828010559
1550532304.9179978,103206,0.3707360625267029
1550532377.0159006,103517,1.1431756019592285
1550532471.8316417,103947,0.061386942863464355
1550532547.8946428,104276,0.9797892570495605
1550532560.7422347,104334,0.43328243494033813
1550532688.435227,104896,0.5644044280052185
1550532694.651741,104924,0.2828185260295868
1550532735.400462,105093,0.7157124280929565
1550532810.6871514,105434,0.29160937666893005
1550532852.8511775,105610,0.17101728916168213
1550532889.0641828,105774,0.6037553548812866
1550532892.1587071,105788,0.917125940322876
1550532988.5539136,106210,0.6799097061157227
1550533001.1574273,106267,0.6912968158721924
1550533028.2830405,106390,0.26033538579940796
1550533070.2802243,106566,0.8760288953781128
1550533092.3416836,106666,0.34435009956359863
1550533357.6466026,107837,0.8263737559318542
1550533529.641513,108586,0.497982919216156
1550533677.9404025,109242,0.10123670101165771
1550533678.1618423,109243,0.20138949155807495
1550533690.9866047,109301,0.46620792150497437
1550533809.5900922,109822,1.1877169609069824
1550533901.7251706,110224,0.4441056251525879
1550533944.605038,110418,0.11482030153274536
1550533985.2148786,110586,0.40774714946746826
1550533997.37534,110641,0.701836347579956
1550534123.0552816,111194,0.4785008728504181
1550534151.6218872,111323,0.18252712488174438
1550534237.7688808,111698,0.5745236873626709
1550534285.747595,111915,0.37511584162712097
1550534457.7463,112664,0.5959020853042603
1550534466.3455906,112703,0.6663155555725098
1550534510.3214545,112902,0.6689038872718811
1550534606.6395154,113322,0.49660831689834595
1550534668.8644016,113589,0.2922307252883911
1550534702.4695625,113741,0.5086771249771118
1550534755.305893,113980,0.16174006462097168
1550534827.6754143,114292,0.30695319175720215
1550534864.6509047,114459,0.33466392755508423
1550535012.474779,115096,0.33225634694099426
1550535105.5308516,115506,0.2774425446987152
1550535108.1952126,115518,1.6647324562072754
1550535187.7944462,115878,0.6999449133872986
1550535226.7680542,116039,1.0429487228393555
1550535370.1756394,116673,0.3417400121688843
1550535378.5610268,116711,0.1325666904449463
1550535394.454384,116783,0.4193264842033386
1550535456.153418,117047,0.04320657253265381
1550535480.0709558,117155,0.017152130603790283
1550535589.6387844,117635,0.5308583974838257
1550535631.6149049,117825,0.08397996425628662
1550535657.1847196,117941,0.9893198609352112
1550535715.5037231,118190,0.13318002223968506
1550535820.7433445,118651,0.11604553461074829
1550535897.4826784,118998,0.6588081121444702
1550535968.0832107,119302,0.6476625204086304
1550536121.2192717,119979,0.20401453971862793
1550536399.1986258,121192,0.06860500574111938
1550536399.4197712,121193,0.7749223709106445
1550536430.1865911,121332,0.22647449374198914
1550536436.8024592,121362,0.6906182765960693
1550536445.9085228,121403,0.8082011938095093
1550536544.7769642,121835,0.47672539949417114
1550536630.0964615,122205,0.28154194355010986
1550536725.906452,122622,0.5843982696533203
1550536728.5775177,122634,0.780371367931366
1550536751.8782089,122739,0.37474673986434937
1550536827.9333575,123068,0.373177707195282
1550536956.3807693,123633,0.6071155071258545
1550536963.6580548,123666,0.6669521331787109
1550537084.6045182,124197,0.3509133458137512
1550537212.3429422,124760,0.5536117553710938
1550537225.1678655,124818,0.4026530981063843
1550537278.3378496,125043,0.6170193552970886
1550537332.9834852,125290,0.7620178461074829
1550537706.9775283,126935,0.5816449522972107
1550537847.8009484,127542,0.7368481159210205
1550537868.838642,127637,0.21939289569854736
1550537922.2458484,127878,0.5366619825363159
1550537977.5406106,128112,0.27444636821746826
1550538020.0377748,128304,0.6487810611724854
1550538043.0345075,128408,0.14993035793304443
1550538212.6869106,129146,0.3847349286079407
1550538250.7189498,129318,0.7648188471794128
1550538270.1923435,129406,0.46291691064834595
1550538294.6933224,129502,0.3367864787578583
1550538304.1886353,129545,0.43332716822624207
1550538388.2476594,129925,0.2086653709411621
1550538423.9591632,130071,0.8101586699485779
1550538616.5177112,130926,0.4525778889656067
1550538790.3255303,131680,0.39318758249282837
1550538802.2506502,131734,0.7670968174934387
1550538833.6374485,131876,1.0680396556854248
1550539017.5972998,132676,0.4800986349582672
1550539070.5957818,132916,0.3399870991706848
1550539162.669741,133318,0.08088880777359009
1550539286.0434396,133860,0.18141257762908936
1550539321.9350262,134007,0.04809606075286865
1550539403.6777048,134376,0.1727847456932068
1550539406.5534801,134389,0.5606361031532288
1550539425.3752778,134474,0.17299288511276245
1550539517.8209426,134877,0.9028931856155396
1550539541.2016158,134983,1.0890250205993652
1550539687.4666119,135615,0.06766998767852783
1550539744.2849212,135872,0.2769858241081238
1550539822.1627545,136209,0.06400573253631592
1550539855.0266795,136358,0.42012763023376465
1550539927.987033,136673,0.13634854555130005
1550539929.0890956,136678,0.48847824335098267
1550540008.6570106,137023,0.07504409551620483
1550540015.7481172,137055,0.15117335319519043
1550540131.4055603,137565,0.1667725145816803
1550540158.3475754,137687,0.2598910331726074
1550540220.0294173,137966,0.7620313167572021
1550540441.927757,138939,0.4101366698741913
1550540515.7308197,139258,0.33023685216903687
1550540547.744113,139403,0.2431856393814087
1550540557.9190469,139449,0.29305195808410645
1550540677.5101535,139975,0.6544454097747803
1550540689.752514,140015,0.23707330226898193
1550540696.390584,140045,0.4632662534713745
1550540698.6128602,140055,0.1004495620727539
1550540715.4619033,140131,0.09450572729110718
1550540722.987883,140165,0.08179515600204468
1550540856.064159,140750,0.30572253465652466
1550540908.8904026,140989,0.10888826847076416
1550540963.6818948,141222,0.37331876158714294
1550541106.375676,141853,0.08634698390960693
1550541114.3337944,141889,0.3350975513458252
1550541185.5725408,142196,0.24111813306808472
1550541185.794726,142197,0.6827075481414795
1550541311.5833755,142751,0.24489158391952515
1550541342.764705,142892,0.20110857486724854
1550541411.1887188,143186,0.20439881086349487
1550541445.6495495,143342,0.19258272647857666
1550541548.7850494,143792,0.31316322088241577
1550541576.6858451,143918,0.9845964908599854
1550541648.2496867,144226,0.24973541498184204
1550541661.3354409,144285,1.0125088691711426
1550541687.6524518,144404,1.2995214462280273
1550541986.5986974,145711,0.680866539478302
1550542004.3001564,145791,0.3824332058429718
1550542122.8500216,146312,0.7174122929573059
1550542211.2596648,146696,0.23518335819244385
1550542390.6738334,147491,0.14374053478240967
1550542551.8767836,148189,0.5745927691459656
1550542573.7752318,148288,0.2432282567024231
1550542603.7543082,148424,1.0421130657196045
1550542634.0915265,148546,0.12170290946960449
1550542646.946945,148604,0.30346423387527466
1550542662.220908,148673,0.5001082420349121
1550542663.1052938,148677,0.1743326187133789
1550542836.0590725,149442,0.10959714651107788
1550542892.8689015,149683,0.07935833930969238
1550542937.8549125,149886,0.6996321082115173
1550542967.8078492,150006,0.20970463752746582
1550543137.7120326,150758,0.3121585547924042
1550543160.9800262,150863,0.10618400573730469
1550543204.1023748,151042,0.3751703202724457
1550543207.2023203,151056,0.1450067162513733
1550543215.1598384,151092,0.15787631273269653
1550543224.2283978,151133,0.36626696586608887
1550543245.0388434,151227,0.2795378565788269
1550543255.8685544,151276,0.4604591727256775
1550543295.6244936,151456,0.20274484157562256
1550543318.1583078,151543,0.4126434326171875
1550543351.9287755,151696,0.3476617634296417
1550543541.6157298,152523,0.025525033473968506
1550543595.4453828,152766,0.26829880475997925
1550543776.4072528,153556,0.3673347234725952
1550543791.2213356,153623,0.035220563411712646
1550543804.7553825,153684,0.3753611147403717
1550544028.117343,154664,0.05373603105545044
1550544147.26163,155189,0.1417028307914734
1550544238.0116658,155584,0.5567833781242371
1550544268.429982,155720,1.0676403045654297
1550544271.738818,155735,0.3446424603462219
1550544420.4847596,156392,0.12721604108810425
1550544481.4123333,156652,0.20854681730270386
1550544536.1119432,156899,0.0729261040687561
1550544571.9950614,157045,0.12047410011291504
1550544576.202003,157064,0.25604134798049927
1550544590.8126464,157130,0.09808963537216187
1550544626.4896588,157291,0.027929365634918213
1550544646.649466,157382,0.4635276794433594
1550544657.2820938,157430,0.14174163341522217
1550544703.3171926,157623,0.36209774017333984
1550544770.4812787,157927,0.2023254632949829
1550545010.749044,158984,0.02457451820373535
1550545049.3109608,159143,1.2160139083862305
1550545107.9826584,159408,0.17696553468704224
1550545136.6318617,159522,0.3845163583755493
1550545193.6067808,159779,0.30238795280456543
1550545290.5915744,160202,0.19702312350273132
1550545301.6658294,160252,0.21319860219955444
1550545339.6939003,160424,0.23695766925811768
1550545347.8846679,160461,0.12823939323425293
1550545405.9356852,160708,0.23952960968017578
1550545508.9381776,161159,0.23272350430488586
1550545515.1308777,161187,0.22740712761878967
1550545554.2535338,161364,0.4620233178138733
1550545687.0575058,161950,0.5399291515350342
1550545692.1526139,161973,0.5175575613975525
1550545732.9998596,162142,0.9582759737968445
1550545733.221733,162143,0.08214235305786133
1550545747.1354632,162206,0.11229097843170166
1550545833.6983662,162583,0.3093780279159546
1550545879.2285185,162789,0.0692281723022461
1550545994.85498,163296,0.03306370973587036
1550546144.16707,163956,0.0885297954082489
1550546298.2340715,164622,0.22448140382766724
1550546350.592082,164859,0.142347514629364
1550546487.3786278,165463,1.0128087997436523
1550546520.4158807,165597,0.19368910789489746
1550546565.2352977,165800,0.1807156801223755
1550546608.6984465,165997,0.11606356501579285
1550546678.4092689,166298,0.47112905979156494
1550546683.4910226,166321,0.2851659059524536
1550546729.2908158,166513,0.16117244958877563
1550546808.3066347,166870,0.04878264665603638
1550546825.3453174,166947,0.39428287744522095
1550546873.2907155,167149,0.25876811146736145
1550546892.0802438,167234,0.23163455724716187
1550546927.82098,167396,0.40120798349380493
1550546986.0143075,167644,0.04960745573043823
1550547076.0577984,168037,0.3717265725135803
1550547107.6739342,168180,0.1386536955833435
1550547153.9126894,168389,0.01578342914581299
1550547192.6209505,168549,0.2611355781555176
1550547230.4838905,168720,0.24893981218338013
1550547265.237729,168877,0.6562865376472473
1550547367.2956111,169323,0.057939887046813965
1550547421.5918288,169554,0.2253202199935913
1550547491.9140506,169873,0.19820451736450195
1550547511.787959,169963,0.4962870478630066
1550547564.8999987,170188,0.33562031388282776
1550547632.8429751,170495,0.02250117063522339
1550547798.0954885,171212,0.2914320230484009
1550547891.6989496,171620,0.04401344060897827
1550547900.3158503,171659,0.15211308002471924
1550547902.5207946,171669,0.1706574559211731
1550548029.9759607,172231,0.10274428129196167
1550548071.0192177,172416,0.04581582546234131
1550548197.5458767,172972,0.08237367868423462
1550548227.7275217,173093,0.10721468925476074
1550548245.6505568,173174,0.25756049156188965
1550548272.3684716,173295,0.20356279611587524
1550548333.520021,173556,0.07610148191452026
1550548375.3238425,173745,0.23905476927757263
1550548526.6189804,174414,0.6943234801292419
1550548581.5672402,174647,0.45748502016067505
1550548700.4822857,175170,0.1128079891204834
1550548723.2354584,175273,0.10025417804718018
1550548908.9051945,176081,0.33592385053634644
1550548953.6150606,176283,0.18760007619857788
1550549023.3096595,176583,0.050084054470062256
1550549137.6809587,177085,0.3129515051841736
1550549273.806299,177685,0.11689120531082153
1550549294.153288,177777,0.4834533929824829
1550549322.0175748,177903,0.14423710107803345
1550549389.4699745,178192,0.1422128677368164
1550549496.5483687,178661,0.1404358148574829
1550549505.4033267,178701,0.29961806535720825
1550549618.4419925,179196,0.18837693333625793
1550549792.1389208,179966,0.8155403733253479
1550549872.7235577,180315,0.017905354499816895
1550549939.9293733,180604,0.4162713289260864
1550550041.5932148,181049,0.3263915181159973
1550550042.4786618,181053,0.2552144527435303
1550550054.62027,181108,0.06389468908309937
1550550133.0591521,181463,0.4583498239517212
1550550174.6576066,181636,0.09105533361434937
1550550277.7356284,182087,0.07113635540008545
1550550372.70664,182502,0.19315218925476074
1550550446.209529,182835,0.07013332843780518
1550550458.1500473,182889,0.024965524673461914
1550550470.309879,182944,0.0569005012512207
1550550471.4127734,182949,0.2627103924751282
1550550535.577051,183224,0.033191680908203125
1550550545.9905245,183271,0.26574161648750305
1550550546.4342659,183273,0.2937106192111969
1550550593.593881,183486,0.1280926764011383
1550550621.735277,183598,0.048771023750305176
1550550747.1384466,184149,0.25945544242858887
1550550882.3362608,184745,0.09392523765563965
1550550954.960587,185058,0.018316149711608887
1550551081.5893505,185615,0.2958593964576721
1550551171.3418245,186005,0.1099441647529602
1550551221.3457425,186232,0.15813180804252625
1550551224.2240639,186245,0.2768123745918274
1550551292.1393232,186537,0.2609202265739441
1550551325.5691135,186688,0.1481512188911438
1550551331.7782173,186716,0.024113357067108154
1550551378.1032581,186925,0.23464035987854004
1550551405.7609985,187034,0.28371745347976685
1550551418.1547742,187090,0.07114899158477783
1550551429.1981997,187140,0.08465445041656494
1550551534.647454,187600,0.2880723476409912
1550551551.0772479,187674,0.024870455265045166
1550551610.541203,187943,0.2473890781402588
1550551620.710674,187989,0.3562954068183899
1550551905.3451216,189231,0.051274120807647705
1550551909.9973464,189252,0.08943653106689453
1550551911.546606,189259,0.027616441249847412
1550551925.4427676,189322,0.030011415481567383
1550552017.5650158,189724,0.42748552560806274
1550552063.8634932,189933,0.024685144424438477
1550552156.7941866,190338,0.011496186256408691
1550552179.8606946,190442,0.5741737484931946
1550552585.4111218,192215,0.03554379940032959
1550552839.6666925,193333,0.02538508176803589
1550552931.2570426,193732,0.18519210815429688
1550553134.7319643,194621,0.04859739542007446
1550553287.5766683,195297,0.02153080701828003
1550553310.335984,195400,0.03321635723114014
1550553362.0571618,195619,0.08555757999420166
1550553559.3608844,196496,0.10290557146072388
1550553613.5902634,196726,0.5046125054359436
1550553624.665915,196776,0.45607197284698486
1550553678.5690439,197005,0.24491441249847412
1550553705.8346,197128,0.7733719944953918
1550553950.3723533,198201,0.039470553398132324
1550553996.492414,198410,0.3380938172340393
